NEIGHBORHOOD,ADDRESS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
GREAT KILLS,459 TENNYSON DRIVE,2800.0,1500.0,1999.0,715000.0,2020-02-03
GREAT KILLS,14 SEACREST AVENUE,4800.0,2000.0,2006.0,860000.0,2020-06-09
GREAT KILLS,34 OCEANIC AVE,1207.0,1330.0,1988.0,425000.0,2020-06-18
GREAT KILLS,51 MARGARET STREET,3750.0,2460.0,2007.0,880000.0,2020-10-15
GREAT KILLS,4 ARKANSAS AVENUE,2700.0,2288.0,1993.0,615000.0,2020-08-26
GREAT KILLS,22 MICHAEL COURT,1069.0,1135.0,1991.0,409500.0,2020-01-03
GREAT KILLS,49 PEMBERTON AVENUE,1065.0,1825.0,1990.0,437500.0,2020-07-15
GREAT KILLS,51 PEMBERTON AVENUE,1065.0,1825.0,1990.0,465000.0,2020-12-21
GREAT KILLS,12 LEXINGTON LANE,2088.0,1240.0,1992.0,401550.0,2020-12-10
GREAT KILLS,40 LEXINGTON LANE,2658.0,1240.0,1992.0,460000.0,2020-12-29
GREAT KILLS,70 ERIC LANE,856.0,1576.0,1990.0,419000.0,2020-11-04
GREAT KILLS,36 PEMBERTON AVENUE,1739.0,1600.0,1990.0,435000.0,2020-11-04
GREAT KILLS,184 GURLEY AVENUE,2304.0,1857.0,1992.0,512000.0,2020-07-31
GREAT KILLS,456 ARTHUR KILL ROAD,2619.0,1280.0,2003.0,550000.0,2020-10-21
GREAT KILLS,185 GURLEY AVENUE,2880.0,2880.0,1992.0,605000.0,2020-03-25
GREAT KILLS,65 BROOKFIELD AVENUE,4200.0,2200.0,1992.0,640000.0,2020-08-10
GREAT KILLS,337 ABINGDON AVENUE,1494.0,1330.0,1990.0,438000.0,2020-12-30
GREAT KILLS,359 ABINGDON AVENUE,1988.0,1667.0,1988.0,493000.0,2020-01-15
GREAT KILLS,397 ABINGDON AVENUE,1988.0,1667.0,1988.0,420000.0,2020-04-24
GREAT KILLS,12 LENNON COURT,1938.0,1200.0,1989.0,500000.0,2020-12-18
GREAT KILLS,30 PATTY COURT,714.0,1354.0,1991.0,442000.0,2020-11-25
GREAT KILLS,36 CORTELYOU AVENUE,2660.0,1450.0,1996.0,580000.0,2020-10-26
GREAT KILLS,29 MARIA LANE,775.0,1240.0,1990.0,375000.0,2020-05-01
GREAT KILLS,28 GABRIELLE COURT,5358.0,2080.0,2004.0,870000.0,2020-12-29
GREAT KILLS,19 STAR COURT,1140.0,1825.0,1989.0,530000.0,2020-10-19
GREAT KILLS,314 BARTLETT AVENUE,3600.0,2100.0,1994.0,775000.0,2020-12-11
GREAT KILLS,310 BARTLETT AVENUE,3600.0,2100.0,1994.0,830000.0,2020-12-28
GREAT KILLS,412 ELTINGVILLE BLVD,1400.0,1480.0,1990.0,440000.0,2020-04-23
GREAT KILLS,533 ELTINGVILLE BLVD,2375.0,1440.0,2001.0,612000.0,2020-06-26
GREAT KILLS-BAY TERRACE,40 JUSTIN AVENUE,3062.0,2050.0,2005.0,594200.0,2020-08-25
GREAT KILLS-BAY TERRACE,165 TWOMBLY AVENUE,3955.0,2350.0,2005.0,760000.0,2020-08-10
GREAT KILLS-BAY TERRACE,421 O'GORMAN AVENUE,2375.0,1424.0,2007.0,635000.0,2020-01-21
GRYMES HILL,144 GRYMES HILL ROAD,7960.0,4000.0,2001.0,965000.0,2020-02-20
GRYMES HILL,223 ARLO ROAD,889.0,1470.0,1996.0,430000.0,2020-11-10
GRYMES HILL,15 WOODSIDE AVENUE,5000.0,3012.0,2017.0,935000.0,2020-12-18
GRYMES HILL,42 WANDEL AVENUE,2975.0,1600.0,1989.0,638000.0,2020-11-24
HUGUENOT,726 JANSEN STREET,9170.0,3240.0,1996.0,1100000.0,2020-07-15
HUGUENOT,214 BILLIOU STREET,4056.0,2431.0,2018.0,999982.0,2020-05-13
HUGUENOT,222 BILLIOU STREET,4056.0,2431.0,2018.0,997885.0,2020-08-28
HUGUENOT,218 BILLIOU STREET,4056.0,2431.0,2019.0,997885.0,2020-11-19
HUGUENOT,450 DARLINGTON AVENUE,5250.0,3036.0,2013.0,1225000.0,2020-11-12
HUGUENOT,806 LAMONT AVENUE,10300.0,1744.0,2020.0,899999.0,2020-01-02
HUGUENOT,806 RENSSELAER AVENUE,2417.0,1500.0,1999.0,699000.0,2020-10-01
HUGUENOT,808 SINCLAIR AVENUE,2688.0,1120.0,1985.0,570000.0,2020-08-13
HUGUENOT,822 STAFFORD AVENUE,2500.0,1440.0,1985.0,624500.0,2020-06-09
HUGUENOT,789 STAFFORD AVENUE,2000.0,1120.0,1985.0,300000.0,2020-02-21
HUGUENOT,809 STAFFORD AVENUE,2000.0,1120.0,1985.0,480000.0,2020-12-16
HUGUENOT,815 STAFFORD AVENUE,2000.0,1120.0,1985.0,455000.0,2020-02-14
LIVINGSTON,35 WALES PLACE,3155.0,1493.0,2008.0,550000.0,2020-11-12
LIVINGSTON,177 PELTON AVENUE,1767.0,820.0,1990.0,415000.0,2020-02-06
LIVINGSTON,139 BEMENT COURT,3666.0,1320.0,1992.0,393190.0,2020-04-16
LIVINGSTON,159 BEMENT COURT,1070.0,900.0,1993.0,340000.0,2020-01-28
MANOR HEIGHTS,29C LINCOLN STREET,2200.0,1050.0,1997.0,535000.0,2020-12-15
MANOR HEIGHTS,59 NORWALK AVENUE,3140.0,2340.0,1991.0,670000.0,2020-12-28
MANOR HEIGHTS,33 LIVINGSTON AVENUE,2000.0,1400.0,2003.0,535000.0,2020-11-04
MANOR HEIGHTS,511 GANSEVOORT BOULEVARD,2500.0,1500.0,2003.0,560000.0,2020-01-30
MANOR HEIGHTS,480 GOWER STREET,1260.0,1806.0,1991.0,460000.0,2020-06-17
MANOR HEIGHTS,180 SUFFOLK AVENUE,1560.0,1350.0,1990.0,555000.0,2020-10-16
MANOR HEIGHTS,138 SUFFOLK AVENUE,2838.0,1913.0,1996.0,645000.0,2020-07-01
MANOR HEIGHTS,94 LIVINGSTON AVENUE,1800.0,1234.0,1995.0,242000.0,2020-11-03
MANOR HEIGHTS,155 GRAVES STREET,5122.0,1673.0,1997.0,665000.0,2020-02-12
MANOR HEIGHTS,186 LIVINGSTON AVENUE,2000.0,1200.0,2000.0,495000.0,2020-01-27
MANOR HEIGHTS,258 GRAVES STREET,2200.0,1690.0,1988.0,491000.0,2020-12-10
MARINERS HARBOR,47 MORNINGSTAR ROAD,1824.0,1000.0,2003.0,381000.0,2020-04-27
MARINERS HARBOR,199 MORNINGSTAR ROAD,2750.0,1400.0,2000.0,358000.0,2020-10-14
MARINERS HARBOR,507 MORNINGSTAR ROAD,2178.0,1400.0,2003.0,454900.0,2020-01-10
MARINERS HARBOR,46 RENFREW PLACE,2300.0,2200.0,2003.0,507000.0,2020-11-30
MARINERS HARBOR,2636 RICHMOND TERRACE,1820.0,1160.0,1990.0,295000.0,2020-12-18
MARINERS HARBOR,5 EMERIC COURT,1946.0,1270.0,1990.0,207870.0,2020-10-16
MARINERS HARBOR,7 EMERIC COURT,800.0,1270.0,1990.0,276523.0,2020-06-22
MARINERS HARBOR,47 DAVID PLACE,1355.0,1040.0,1999.0,360000.0,2020-08-24
MARINERS HARBOR,10 WALKER DRIVE,1208.0,935.0,1990.0,299999.0,2020-06-02
MARINERS HARBOR,238C GRANITE AVENUE,1320.0,1000.0,1990.0,194000.0,2020-07-16
MARINERS HARBOR,66 PRINCESS STREET,2780.0,1452.0,1990.0,488000.0,2020-10-09
MARINERS HARBOR,228G GRANITE AVENUE,1790.0,1200.0,1998.0,400000.0,2020-08-17
MARINERS HARBOR,255 SIMONSON AVENUE,3158.0,2058.0,2009.0,555000.0,2020-01-27
MARINERS HARBOR,376 LAKE AVENUE,1335.0,1150.0,1992.0,435000.0,2020-11-12
MARINERS HARBOR,24 SIMONSON AVENUE,2850.0,1697.0,2019.0,560000.0,2020-10-19
MARINERS HARBOR,26 SIMONSON AVENUE,2849.0,1697.0,2019.0,585494.0,2020-12-08
MARINERS HARBOR,121 MARINERS LANE,1260.0,1396.0,1988.0,362505.0,2020-07-09
MARINERS HARBOR,83 MARINERS LANE,1494.0,1260.0,1999.0,390000.0,2020-05-27
MARINERS HARBOR,51 LAGUNA LANE,3300.0,1000.0,1999.0,375000.0,2020-03-25
MARINERS HARBOR,41 LAGUNA LANE,1700.0,1800.0,2000.0,375000.0,2020-03-25
MARINERS HARBOR,2806 RICHMOND TERRACE,1470.0,1344.0,1992.0,324810.0,2020-02-12
MARINERS HARBOR,14 GIORDAN COURT,1600.0,1516.0,1989.0,202028.0,2020-06-19
MARINERS HARBOR,14 GIORDAN COURT,1600.0,1516.0,1989.0,430000.0,2020-12-21
MARINERS HARBOR,19 LAGUNA LANE,1700.0,1800.0,2000.0,415000.0,2020-11-24
MARINERS HARBOR,39 LAGUNA LANE,1700.0,1800.0,2000.0,375000.0,2020-03-25
MARINERS HARBOR,21 GIORDAN COURT,1750.0,1496.0,1990.0,445000.0,2020-10-15
MARINERS HARBOR,37 GIORDAN COURT,1160.0,1422.0,1989.0,252500.0,2020-08-12
MARINERS HARBOR,271 VAN PELT AVENUE,2800.0,1400.0,2000.0,420000.0,2020-03-16
MARINERS HARBOR,361 VAN PELT AVENUE,1893.0,1239.0,2007.0,385000.0,2020-11-24
MARINERS HARBOR,345 VAN PELT AVENUE,1610.0,1318.0,2018.0,495846.0,2020-07-07
MARINERS HARBOR,32 UNION COURT,1050.0,968.0,1992.0,328000.0,2020-04-27
MARINERS HARBOR,205 MAPLE PARKWAY,2500.0,1218.0,2002.0,445000.0,2020-09-11
MARINERS HARBOR,203 MAPLE PARKWAY,2568.0,840.0,2003.0,432975.0,2020-09-29
MARINERS HARBOR,196 MAPLE PARKWAY,1169.0,1210.0,2003.0,423000.0,2020-12-18
MARINERS HARBOR,39 LEYDEN AVENUE,2538.0,1520.0,2016.0,550000.0,2020-12-22
MARINERS HARBOR,161 HARBOR ROAD,2740.0,1508.0,1989.0,222000.0,2020-09-11
MARINERS HARBOR,26 LEYDEN AVENUE,2500.0,1408.0,1985.0,375000.0,2020-04-10
MARINERS HARBOR,210 UNION AVENUE,2804.0,2104.0,2007.0,515000.0,2020-10-01
MARINERS HARBOR,49 CONFEDERATION PLACE,2250.0,1400.0,1999.0,475000.0,2020-04-17
MARINERS HARBOR,70 GRIDLEY AVENUE,1340.0,1300.0,2000.0,355000.0,2020-09-15
MARINERS HARBOR,32 HARBOR ROAD,2863.0,1490.0,2019.0,549821.0,2020-07-31
MARINERS HARBOR,67 MERSEREAU AVENUE,2500.0,1568.0,1988.0,485000.0,2020-10-16
MARINERS HARBOR,190 HARBOR ROAD,2525.0,1230.0,2001.0,395000.0,2020-05-15
MARINERS HARBOR,240 HARBOR ROAD,2650.0,1530.0,2003.0,465000.0,2020-08-26
MARINERS HARBOR,323 MERSEREAU AVENUE,480.0,960.0,1989.0,280000.0,2020-09-29
MARINERS HARBOR,11 GRANDVIEW AVENUE,980.0,1240.0,1992.0,234000.0,2020-12-21
MARINERS HARBOR,15 SOUTH AVENUE,2175.0,1440.0,2005.0,399000.0,2020-07-31
MIDLAND BEACH,398 PATTERSON AVENUE,1982.0,1232.0,2003.0,690000.0,2020-01-30
MIDLAND BEACH,654 SEAVIEW AVENUE,2670.0,1700.0,2000.0,645000.0,2020-11-13
MIDLAND BEACH,439 LACONIA AVENUE,1470.0,1900.0,2003.0,620000.0,2020-11-02
MIDLAND BEACH,343 DONGAN HILLS AVENUE,3600.0,1800.0,2001.0,839888.0,2020-12-23
MIDLAND BEACH,505 LACONIA AVE,1344.0,1432.0,1987.0,470000.0,2020-11-13
MIDLAND BEACH,300 ADAMS AVENUE,2550.0,1200.0,1989.0,475000.0,2020-09-02
MIDLAND BEACH,141 HAVEN AVENUE,2143.0,1775.0,2007.0,615000.0,2020-09-04
MIDLAND BEACH,349 HUNTER AVENUE,2489.0,1589.0,2018.0,692410.0,2020-07-16
MIDLAND BEACH,347 HUNTER AVENUE,2489.0,1589.0,2018.0,692410.0,2020-01-28
MIDLAND BEACH,308 HUNTER AVENUE,2339.0,1598.0,1999.0,575000.0,2020-09-16
MIDLAND BEACH,15 BEACHVIEW AVENUE,2370.0,1860.0,2003.0,600000.0,2020-02-21
MIDLAND BEACH,325 HAMDEN AVENUE,2475.0,1200.0,2005.0,600000.0,2020-12-03
MIDLAND BEACH,293 RUDYARD STREET,1760.0,1190.0,2011.0,608000.0,2020-10-27
MIDLAND BEACH,535 BUEL AVENUE,3860.0,1350.0,1985.0,500000.0,2020-12-08
MIDLAND BEACH,531 BUEL AVENUE,1937.0,1350.0,1985.0,459000.0,2020-11-17
MIDLAND BEACH,532 NUGENT AVENUE,2323.0,1600.0,1991.0,470000.0,2020-01-29
MIDLAND BEACH,207 SLATER BLVD,1210.0,1375.0,1990.0,455000.0,2020-10-14
MIDLAND BEACH,394 HAMDEN AVE,2118.0,1278.0,2019.0,626807.0,2020-08-25
MIDLAND BEACH,396 HAMDEN AVE,2128.0,1278.0,2019.0,662305.0,2020-08-25
MIDLAND BEACH,402 HAMDEN AVENUE,1498.0,1900.0,2003.0,520000.0,2020-03-11
MIDLAND BEACH,1145 MASON AVENUE,2260.0,2140.0,2009.0,607000.0,2020-12-15
MIDLAND BEACH,1149 MASON AVENUE,2260.0,2140.0,2009.0,645000.0,2020-11-05
MIDLAND BEACH,1173 MASON AVENUE,3000.0,1600.0,1997.0,580000.0,2020-01-30
MIDLAND BEACH,1191 MASON AVENUE,2000.0,2000.0,2000.0,585000.0,2020-08-27
MIDLAND BEACH,193 MORELAND STREET,2960.0,2534.0,2005.0,680000.0,2020-09-24
MIDLAND BEACH,190 MORELAND STREET,2000.0,1800.0,2004.0,549900.0,2020-11-17
MIDLAND BEACH,169 KISWICK STREET,2000.0,1400.0,2020.0,672045.0,2020-12-18
MIDLAND BEACH,225 KISWICK STREET,2000.0,869.0,2017.0,385000.0,2020-12-14
MIDLAND BEACH,500 MIDLAND AVENUE,2140.0,1540.0,2019.0,621133.0,2020-03-23
MIDLAND BEACH,312 RUDYARD STREET,1467.0,1900.0,1989.0,505000.0,2020-02-26
MIDLAND BEACH,286 RUDYARD STREET,2400.0,1442.0,2006.0,625000.0,2020-11-19
MIDLAND BEACH,425 PATTERSON AVENUE,2338.0,1900.0,2000.0,639000.0,2020-06-15
MIDLAND BEACH,561 HUNTER AVENUE,2318.0,1713.0,1999.0,548000.0,2020-07-31
MIDLAND BEACH,125 GRIMSBY STREET,1900.0,1140.0,2019.0,544764.0,2020-12-09
MIDLAND BEACH,112 GRIMSBY,2000.0,882.0,2018.0,175000.0,2020-01-31
MIDLAND BEACH,33 MAPLETON AVENUE,2000.0,1600.0,2001.0,485000.0,2020-11-17
MIDLAND BEACH,176 FREEBORN STREET,975.0,900.0,1991.0,210000.0,2020-12-09
MIDLAND BEACH,820 NUGENT AVENUE,2000.0,1260.0,2017.0,435000.0,2020-04-30
MIDLAND BEACH,179 GRIMSBY STREET,2400.0,1600.0,1991.0,660000.0,2020-02-19
MIDLAND BEACH,30 MAPLETON AVENUE,2000.0,1300.0,1990.0,449000.0,2020-06-15
MIDLAND BEACH,53 MAPLETON AVENUE,2929.0,1900.0,2003.0,668000.0,2020-11-20
MIDLAND BEACH,578 HUNTER AVENUE,2391.0,2060.0,2008.0,698000.0,2020-11-13
MIDLAND BEACH,50 MAPLETON AVENUE,2250.0,2104.0,2019.0,641498.0,2020-08-31
MIDLAND BEACH,46 MAPLETON AVENUE,2250.0,2104.0,2019.0,640000.0,2020-07-24
MIDLAND BEACH,216 COLONY AVENUE,2000.0,1300.0,1987.0,399000.0,2020-08-31
MIDLAND BEACH,613 LINCOLN AVENUE,2327.0,1200.0,1991.0,425000.0,2020-11-03
MIDLAND BEACH,593 LINCOLN AVENUE,1300.0,1200.0,1991.0,385000.0,2020-12-08
MIDLAND BEACH,1258 MASON AVENUE,2200.0,1300.0,1985.0,642500.0,2020-02-24
MIDLAND BEACH,249 MORELAND STREET,2484.0,1538.0,2019.0,732122.0,2020-05-13
MIDLAND BEACH,247 MORELAND STREET,2484.0,1538.0,2019.0,721826.0,2020-09-24
MIDLAND BEACH,245 MORELAND STREET,2484.0,1538.0,2019.0,722958.0,2020-09-08
MIDLAND BEACH,243 MORELAND STREET,2807.0,1770.0,2019.0,738231.0,2020-04-29
MIDLAND BEACH,261 MORELAND STREET,2000.0,1400.0,2004.0,547000.0,2020-04-02
MIDLAND BEACH,251 KISWICK STREET,1986.0,1200.0,1998.0,568000.0,2020-03-02
MIDLAND BEACH,257 KISWICK STREET,3015.0,1839.0,2019.0,758596.0,2020-06-01
MIDLAND BEACH,259 KISWICK STREET,3000.0,1839.0,2019.0,762669.0,2020-06-23
MIDLAND BEACH,103 HEMPSTEAD AVENUE,1050.0,1480.0,1989.0,472000.0,2020-05-08
MIDLAND BEACH,14 PEGGY LANE,1050.0,1480.0,1989.0,485000.0,2020-09-17
MIDLAND BEACH,20 PEGGY LANE,1050.0,1480.0,1989.0,422000.0,2020-10-13
MIDLAND BEACH,512 LINCOLN AVENUE,2700.0,2050.0,2005.0,680000.0,2020-01-10
MIDLAND BEACH,266 GRIMSBY STREET,2000.0,1196.0,2018.0,529490.0,2020-02-26
MIDLAND BEACH,978 NUGENT AVENUE,1300.0,1200.0,2003.0,520000.0,2020-10-07
MIDLAND BEACH,378 FREEBORN STREET,2250.0,2020.0,2015.0,605000.0,2020-05-29
MIDLAND BEACH,370 FREEBORN STREET,2251.0,2104.0,2018.0,671027.0,2020-05-14
MIDLAND BEACH,368 FREEBORN STREET,2251.0,2104.0,2019.0,673063.0,2020-05-12
MIDLAND BEACH,366 FREEBORN STREET,2251.0,2104.0,2019.0,661863.0,2020-03-23
MIDLAND BEACH,364 FREEBORN STREET,2251.0,2104.0,2019.0,655000.0,2020-07-27
MIDLAND BEACH,1183 OLYMPIA BOULEVARD,2000.0,1300.0,2003.0,519599.0,2020-12-30
MIDLAND BEACH,576 GREELEY AVENUE,1522.0,1300.0,1990.0,450000.0,2020-09-17
NEW BRIGHTON,158 DANIEL LOW TERRACE,3250.0,1626.0,2015.0,665000.0,2020-12-03
NEW BRIGHTON,255 WESTERVELT AVE,4023.0,1491.0,2016.0,620000.0,2020-10-01
NEW BRIGHTON,20 WINTER AVENUE,2500.0,1567.0,2006.0,385000.0,2020-03-19
NEW BRIGHTON,48 HARVARD AVENUE,7999.0,2150.0,2001.0,553000.0,2020-02-10
NEW BRIGHTON,21 DUANE COURT,1235.0,1125.0,1991.0,389900.0,2020-02-24
NEW BRIGHTON,99 SUMNER PLACE,1914.0,1360.0,1995.0,380000.0,2020-10-05
NEW BRIGHTON,176 PROSPECT AVENUE,2500.0,2000.0,2002.0,549000.0,2020-11-05
NEW BRIGHTON,156 PROSPECT AVENUE,1152.0,1330.0,1993.0,365000.0,2020-12-15
NEW BRIGHTON,337 GLEN AVENUE,5772.0,1216.0,1993.0,395000.0,2020-10-19
NEW DORP,67 WEED AVENUE,2525.0,2100.0,2004.0,659000.0,2020-01-14
NEW DORP,202 CUBA AVENUE,2083.0,1258.0,2019.0,646589.0,2020-12-30
NEW DORP,172 3 STREET,1400.0,1690.0,1989.0,495000.0,2020-02-28
NEW DORP,347 ROSS AVENUE,8000.0,2128.0,2020.0,825000.0,2020-03-03
NEW DORP-BEACH,69 FINLEY AVENUE,2000.0,825.0,2017.0,418000.0,2020-01-31
NEW DORP-BEACH,119 MILTON AVENUE,2220.0,1510.0,1989.0,440000.0,2020-12-11
NEW DORP-BEACH,25 HETT AVENUE,1300.0,1324.0,2001.0,464900.0,2020-10-13
NEW DORP-BEACH,79A HETT AVENUE,2275.0,934.0,1998.0,310000.0,2020-12-22
NEW DORP-BEACH,211 ROMA AVENUE,2200.0,1040.0,1990.0,430000.0,2020-12-28
NEW DORP-BEACH,221 ROMA AVENUE,1300.0,1040.0,1990.0,330000.0,2020-03-12
NEW DORP-BEACH,313 ROMA AVENUE,2000.0,1056.0,2009.0,575000.0,2020-12-17
NEW DORP-BEACH,315 ROMA AVENUE,2000.0,1056.0,2009.0,401250.0,2020-05-04
NEW DORP-BEACH,67 CEDAR GROVE AVENUE,1920.0,2022.0,2018.0,595676.0,2020-05-12
NEW DORP-BEACH,26 NEUTRAL AVENUE,2320.0,2076.0,2019.0,616041.0,2020-02-06
NEW DORP-BEACH,18 BARRY COURT,2455.0,1300.0,1996.0,624800.0,2020-11-12
NEW DORP-BEACH,22 PELICAN CIRCLE,1387.0,1425.0,1997.0,360000.0,2020-02-25
NEW DORP-BEACH,22 PELICAN CIRCLE,1387.0,1425.0,1997.0,522000.0,2020-12-03
NEW DORP-BEACH,132 PELICAN CIRCLE,1263.0,1425.0,1997.0,395000.0,2020-10-13
NEW DORP-BEACH,105 PELICAN CIRCLE,1321.0,1825.0,1997.0,455000.0,2020-06-12
NEW DORP-HEIGHTS,151 GELDNER AVENUE,4000.0,2035.0,2019.0,985000.0,2020-06-18
NEW DORP-HEIGHTS,155 GELDNER AVENUE,4000.0,2035.0,2019.0,997885.0,2020-07-15
NEW DORP-HEIGHTS,32 WALDEN AVENUE,5000.0,2580.0,1988.0,800000.0,2020-10-09
NEW DORP-HEIGHTS,38 ELVIRA COURT,5451.0,2360.0,2011.0,1120000.0,2020-10-05
NEW DORP-HEIGHTS,21 GAIL COURT,1100.0,1485.0,1989.0,494400.0,2020-02-28
NEW DORP-HEIGHTS,41 DALTON AVENUE,2400.0,1460.0,2001.0,648888.0,2020-01-27
NEW DORP-HEIGHTS,53 COVERLY STREET,6000.0,2800.0,2000.0,993000.0,2020-06-01
NEW SPRINGVILLE,58 CONRAD AVENUE,2675.0,1566.0,2016.0,702593.0,2020-01-31
NEW SPRINGVILLE,46 CONRAD AVENUE,2505.0,1499.0,2019.0,711757.0,2020-06-12
NEW SPRINGVILLE,44 CONRAD AVENUE,2506.0,1499.0,2019.0,712765.0,2020-09-14
NEW SPRINGVILLE,42 CONRAD AVENUE,2458.0,1407.0,2019.0,699538.0,2020-11-24
NEW SPRINGVILLE,40 CONRAD AVENUE,2375.0,1407.0,2019.0,707684.0,2020-12-07
NEW SPRINGVILLE,106 LOVELL AVENUE,1975.0,1720.0,2008.0,635000.0,2020-11-12
NEW SPRINGVILLE,107 MC DIVITT AVENUE,1908.0,1720.0,2008.0,600000.0,2020-05-12
NEW SPRINGVILLE,18 SWEETGUM LANE,2038.0,1925.0,2014.0,609999.0,2020-03-02
NEW SPRINGVILLE,40 SWEETGUM LANE,2038.0,1550.0,2013.0,626000.0,2020-08-14
NEW SPRINGVILLE,74 SWEETGUM LANE,2038.0,1550.0,2013.0,625000.0,2020-08-24
NEW SPRINGVILLE,80 SWEETGUM LANE,2038.0,1550.0,2013.0,620000.0,2020-01-17
NEW SPRINGVILLE,112 SWEETGUM LANE,2166.0,2114.0,2014.0,590000.0,2020-10-09
NEW SPRINGVILLE,27 MONARCH COURT,2200.0,1925.0,2014.0,699000.0,2020-12-29
NEW SPRINGVILLE,54 MONARCH COURT,2005.0,1550.0,2014.0,600000.0,2020-08-28
NEW SPRINGVILLE,11 PERSIMMON LANE,9831.0,1676.0,2014.0,688888.0,2020-06-29
NEW SPRINGVILLE,27 DOVETREE LANE,3625.0,2042.0,2013.0,735000.0,2020-10-29
NEW SPRINGVILLE,45 BORMAN AVENUE,3275.0,1566.0,1998.0,675000.0,2020-12-17
NEW SPRINGVILLE,41 BORMAN AVENUE,3252.0,1566.0,1998.0,690000.0,2020-09-03
NEW SPRINGVILLE,30 SLAYTON AVENUE,1872.0,2420.0,1989.0,446000.0,2020-01-06
NEW SPRINGVILLE,17 AMY LANE,2700.0,1600.0,2000.0,548000.0,2020-04-08
NEW SPRINGVILLE,17 AMY LANE,2700.0,1600.0,2000.0,618000.0,2020-12-10
NEW SPRINGVILLE,47 SLAYTON AVENUE,3060.0,1944.0,1988.0,260000.0,2020-06-05
NEW SPRINGVILLE,33 SLAYTON AVENUE,1836.0,1944.0,1988.0,460000.0,2020-11-02
NEW SPRINGVILLE,29 SLAYTON AVENUE,1836.0,1944.0,1988.0,475000.0,2020-11-04
NEW SPRINGVILLE,56 SLEEPY HOLLOW ROAD,2619.0,1400.0,2004.0,525000.0,2020-01-13
NEW SPRINGVILLE,23 FERNDALE COURT,1248.0,756.0,1987.0,485000.0,2020-11-16
NEW SPRINGVILLE,21 FERNDALE AVENUE,940.0,864.0,1987.0,395000.0,2020-10-26
NEW SPRINGVILLE,534 TRAVIS AVENUE,2678.0,2442.0,1985.0,345000.0,2020-09-21
NEW SPRINGVILLE,36 EDWARD COURT,1160.0,1600.0,1988.0,390000.0,2020-01-28
NEW SPRINGVILLE,21 EDWARD COURT,1160.0,1600.0,1988.0,325000.0,2020-07-17
NEW SPRINGVILLE,178 MONAHAN AVENUE,820.0,1600.0,1988.0,410000.0,2020-11-16
NEW SPRINGVILLE,61 BRAISTED AVENUE,2500.0,2615.0,1985.0,630000.0,2020-01-14
NEW SPRINGVILLE,141 MONAHAN AVENUE,2200.0,1440.0,1994.0,582000.0,2020-11-24
NEW SPRINGVILLE,231 STEINWAY AVENUE,2525.0,1472.0,1986.0,675000.0,2020-03-03
NEW SPRINGVILLE,51 SHILOH STREET,2925.0,1140.0,1995.0,700000.0,2020-03-23
NEW SPRINGVILLE,58 STEPHEN LOOP,3145.0,2142.0,1996.0,670000.0,2020-12-16
NEW SPRINGVILLE,81 STEPHEN LOOP,3215.0,2180.0,1996.0,655000.0,2020-07-09
NEW SPRINGVILLE,35 LILLIE LANE,1320.0,1448.0,1993.0,500000.0,2020-12-01
NEW SPRINGVILLE,22 LILLIE LANE,1438.0,948.0,1993.0,539000.0,2020-01-07
NEW SPRINGVILLE,16 LILLIE LANE,840.0,1448.0,1993.0,485000.0,2020-12-18
NEW SPRINGVILLE,143 LEWISTON STREET,2500.0,1640.0,1993.0,650000.0,2020-01-22
NEW SPRINGVILLE,14 SHALE STREET,2500.0,1640.0,1993.0,620000.0,2020-11-05
NEW SPRINGVILLE,16 SHALE STREET,2500.0,1640.0,1993.0,610000.0,2020-07-27
NEW SPRINGVILLE,28 SHALE STREET,2500.0,1640.0,1993.0,600450.0,2020-09-29
NEW SPRINGVILLE,10 LEASON PLACE,2665.0,1680.0,2019.0,712774.0,2020-11-16
NEW SPRINGVILLE,26 LEASON PLACE,2702.0,1680.0,2019.0,712774.0,2020-11-12
NEW SPRINGVILLE,30 LEASON PLACE,2702.0,1680.0,2019.0,699000.0,2020-11-10
NEW SPRINGVILLE,32 VILLA NOVA STREET,3774.0,2004.0,1987.0,580000.0,2020-06-19
NEW SPRINGVILLE,85 RICHMOND HILL ROAD,1260.0,1360.0,1992.0,260000.0,2020-08-06
NEW SPRINGVILLE,76 COUNTRY DRIVE SOUTH,1395.0,1360.0,1992.0,545000.0,2020-06-11
NEW SPRINGVILLE,38 COUNTRY DRIVE S,640.0,1159.0,1992.0,365000.0,2020-11-18
NEW SPRINGVILLE,280 RICHMOND HILL ROAD,1110.0,1500.0,1987.0,405000.0,2020-01-22
NEW SPRINGVILLE,53 WESTPORT STREET,1125.0,1500.0,1987.0,450000.0,2020-03-19
NEW SPRINGVILLE,33 WESTPORT LANE,1361.0,1420.0,1993.0,465000.0,2020-05-19
NEW SPRINGVILLE,70 MILLSTONE,3689.0,1300.0,2000.0,400000.0,2020-02-27
NEW SPRINGVILLE,70 MILLSTONE COURT,3689.0,1300.0,2000.0,560000.0,2020-10-16
NEW SPRINGVILLE,72 MILLSTONE COURT,1666.0,1350.0,2000.0,470000.0,2020-11-20
NEW SPRINGVILLE,43 MERCURY LANE,1424.0,1500.0,1987.0,390000.0,2020-11-02
NEW SPRINGVILLE,62 VENUS LANE,1392.0,1500.0,1987.0,450000.0,2020-01-28
